,logic_gate,max,unique,sum,sum-max,Deep,Fanouts
457,g0845,400,[400 247 144  56  47],894,494,-18,2
541,g1008,400,[400 242 148  52  42],884,484,-18,2
543,g1342,400,[400 242 149  50  43],884,484,-18,2
691,g1834,400,[400 286],686,286,-18,2
698,g0444,400,[400 245],645,245,-18,2
725,g1778,400,[400 224],624,224,-18,2
740,g0568,400,[400 208],608,208,-18,2
766,g1715,400,[400 186],586,186,-18,2
768,g0705,400,[400 185],585,185,-18,2
801,g0855,400,[400 166],566,166,-18,2
809,g1647,400,[400 163],563,163,-18,2
834,g1510,400,[400 156],556,156,-18,2
841,g1018,400,[400 155],555,155,-18,2
847,g1352,400,[400 154],554,154,-18,2
1796,g1026,81,[81 21  3],186,105,-18,2
1799,g1360,80,[80 26  2],188,108,-18,2
1932,g1359,55,[55 26  6],87,32,-18,2
1961,g1025,51,[51 21  4],76,25,-18,2
1405,g1028,201,[201 104  14],319,118,-18,1
1437,g1362,188,[188 114  25],327,139,-18,1
1898,g1357,61,[61 19 15  9],104,43,-18,1
1900,g1023,60,[60 29 18  5],112,52,-18,1
28,g0336,400,[400 191  82  32],1105,705,-19,8
213,g1007,400,[400 116],916,516,-19,4
229,g0694,400,[400 113],913,513,-19,4
345,g0557,400,[400 102],902,502,-19,4
449,g0844,400,[400  95],895,495,-19,4
1159,g1178,247,[247  50  26],323,76,-19,4
1269,g1016,237,[237  98  77  68  16],496,259,-19,4
1302,g0854,233,[233  46  20],299,66,-19,4
1308,g1350,232,[232  99  71  65  15],482,250,-19,4
1365,g0704,213,[213  49  17],279,66,-19,4
1436,g0567,189,[189  48   7],244,55,-19,4
1577,g0443,152,[152  34  10],196,44,-19,4
1640,g1348,135,[135  71  40  13   6],265,130,-19,4
1656,g1014,132,[132  77  37  15   4],265,133,-19,4
411,g1006,400,[400 249 158  52  39],898,498,-19,3
461,g1341,400,[400  94],894,494,-19,3
507,g0843,400,[400 244 163  44  37],888,488,-19,3
524,g0438,400,[400  87],887,487,-19,3
630,g0693,400,[400 211 141  36  34],822,422,-19,3
650,g0556,400,[400 190 135  29  26],780,380,-19,3
665,g0437,400,[400 165 141  14  10],730,330,-19,3
952,g0337,376,[376  86  84  58],604,228,-19,3
982,g0440,294,[294   5],299,5,-19,3
995,g0559,287,[287  37],324,37,-19,3
1027,g0696,274,[274  27],301,27,-19,3
1077,g0846,259,[259  24],283,24,-19,3
1113,g1009,254,[254  25],279,25,-19,3
1528,g1024,164,[164],164,0,-19,3
1586,g1358,151,[151],151,0,-19,3
198,g1169,400,[400 259 159  55  45],918,518,-19,2
334,g1774,400,[400 103],903,503,-19,2
418,g1643,400,[400  98],898,498,-19,2
420,g1711,400,[400  98],898,498,-19,2
504,g1499,400,[400  89],889,489,-19,2
512,g1340,400,[400 244 150  51  43],888,488,-19,2
575,g1498,400,[400 237 139  54  44],874,474,-19,2
629,g1642,400,[400 214 128  56  30],828,428,-19,2
657,g1710,400,[400 176 112  39  25],752,352,-19,2
724,g1773,400,[400 114  73  29  12],628,228,-19,2
858,g1179,400,[400 151],551,151,-19,2
1246,g1509,240,[240  39  30],309,69,-19,2
1276,g1343,237,[237  22],259,22,-19,2
1794,g0452,82,[82 16  1],181,99,-19,2
1836,g0863,74,[74 22  1],171,97,-19,2
1845,g1187,71,[71 24  1],167,96,-19,2
1885,g0576,63,[63 12],138,75,-19,2
1889,g0713,62,[62  9  1],134,72,-19,2
1923,g1186,56,[56 24 14],94,38,-19,2
1926,g0862,56,[56 22 10],88,32,-19,2
2004,g0712,47,[47 10  9],66,19,-19,2
2028,g0451,44,[44 16  4],64,20,-19,2
2037,g0575,42,[42 12  3],57,15,-19,2
968,g1832,331,[331  11],342,11,-19,1
992,g1776,289,[289  16],305,16,-19,1
1037,g1713,269,[269  17],286,17,-19,1
1078,g1645,259,[259  18],277,18,-19,1
1228,g1501,242,[242  22],264,22,-19,1
1271,g1646,237,[237  30],267,30,-19,1
1363,g1714,214,[214  27],241,27,-19,1
1413,g0715,198,[198  96  13],307,109,-19,1
1419,g0865,196,[196  91  16],303,107,-19,1
1427,g1189,193,[193 102  19],314,121,-19,1
1448,g0454,186,[186  77   8],271,85,-19,1
1454,g0578,185,[185  82   5],272,87,-19,1
1485,g1777,176,[176  21],197,21,-19,1
1529,g1520,163,[163 105  22],290,127,-19,1
1715,g1833,114,[114  16],130,16,-19,1
1825,g1184,76,[76 34 20  5],135,59,-19,1
1857,g0573,69,[69 41 36  3],149,80,-19,1
1858,g0449,69,[69  3],141,72,-19,1
1873,g0710,65,[65 33 26  8],132,67,-19,1
1934,g0860,54,[54 22 14  9],99,45,-19,1
1987,g1515,48,[48 18  9  5],80,32,-19,1
2017,g1518,45,[45 18  3],111,66,-19,1
2034,g1517,43,[43 18  2],63,20,-19,1
262,g1168,400,[400 110],910,510,-20,4
1202,g1177,243,[243 114  79  65  20],521,278,-20,4
1206,g1004,243,[243  46  15],304,61,-20,4
1289,g0853,234,[234  91  83  82  19],509,275,-20,4
1337,g0566,223,[223  84  81  69  17],474,251,-20,4
1344,g0703,220,[220  86  83  68  14],471,251,-20,4
1361,g0442,214,[214  11   6],445,231,-20,4
1392,g1508,205,[205  88  57  53  14],417,212,-20,4
1602,g1175,145,[145  79  40  19   8],291,146,-20,4
1623,g0851,139,[139  83  41  11   6],280,141,-20,4
1658,g0701,131,[131  83  35  18   5],272,141,-20,4
1682,g0441,124,[124 104  14],242,118,-20,4
1722,g1506,112,[112  53  27  10   8],210,98,-20,4
1726,g0564,111,[111  81  25   6],223,112,-20,4
584,g1167,400,[400 235 143  49  43],870,470,-20,3
924,g0436,400,[400  21],421,21,-20,3
1222,g1170,242,[242  26],268,26,-20,3
1301,g1338,233,[233  44  23],300,67,-20,3
1467,g0861,181,[181],181,0,-20,3
1494,g0450,173,[173  34],207,34,-20,3
1510,g1185,168,[168],168,0,-20,3
1522,g0711,166,[166],166,0,-20,3
1537,g0574,161,[161],161,0,-20,3
1720,g1516,113,[113],113,0,-20,3
77,g1706,400,[400 331 239  82  10],1062,662,-20,2
94,g1638,400,[400 294 196  78  20],988,588,-20,2
96,g0550,400,[400 293 204  54  35],986,586,-20,2
128,g0682,400,[400 278 185  55  38],956,556,-20,2
148,g1329,400,[400 272 159  65  48],944,544,-20,2
150,g1487,400,[400 271 164  64  43],942,542,-20,2
182,g0832,400,[400 261 153  68  40],922,522,-20,2
280,g1769,400,[400 108],908,508,-20,2
528,g0995,400,[400 243 145  58  40],886,486,-20,2
689,g1772,400,[400 290],690,290,-20,2
715,g0555,400,[400 235],635,235,-20,2
722,g1709,400,[400 230],630,230,-20,2
738,g0692,400,[400 210],610,210,-20,2
763,g0842,400,[400 189],589,189,-20,2
769,g1641,400,[400 185],585,185,-20,2
785,g1497,400,[400 174],574,174,-20,2
805,g1339,400,[400 165],565,165,-20,2
832,g1005,400,[400 156],556,156,-20,2
1793,g1013,82,[82 25  3],192,110,-20,2
1818,g1347,77,[77 21  2],177,100,-20,2
1894,g1012,62,[62 25  8],95,33,-20,2
1919,g1346,57,[57 21  7],85,28,-20,2
1434,g1349,189,[189  99  16],304,115,-20,1
1438,g1015,188,[188  98  12],298,110,-20,1
1865,g1344,67,[67 22 14 12],115,48,-20,1
1890,g1010,62,[62 31 21  8],122,60,-20,1
12,g0434,400,[400 194  90  33],1117,717,-21,8
239,g0831,400,[400 112],912,512,-21,4
285,g0681,400,[400 107],907,507,-21,4
382,g0994,400,[400 100],900,500,-21,4
1125,g1003,251,[251 107  81  78  16],533,282,-21,4
1176,g1165,245,[245  55  18],318,73,-21,4
1216,g1337,242,[242 101  83  59  16],501,259,-21,4
1373,g0841,210,[210  44  18],272,62,-21,4
1440,g0691,188,[188  43  12],243,55,-21,4
1549,g0554,159,[159  35   5],199,40,-21,4
1609,g1335,143,[143  83  47  16   4],293,150,-21,4
1674,g1001,127,[127  78  35   8   3],251,124,-21,4
376,g0549,400,[400 100],900,500,-21,3
410,g0993,400,[400 249 174  41  34],898,498,-21,3
427,g1328,400,[400  97],897,497,-21,3
628,g0830,400,[400 214 151  35  28],828,428,-21,3
655,g0680,400,[400 185 140  25  20],770,370,-21,3
681,g0548,400,[400 152 131  11  10],704,304,-21,3
949,g0435,379,[379  78  71  65],593,214,-21,3
991,g0551,290,[290   5],295,5,-21,3
1006,g0683,280,[280  27],307,27,-21,3
1035,g0833,270,[270  29],299,29,-21,3
1162,g0996,247,[247  25],272,25,-21,3
1497,g1345,172,[172],172,0,-21,3
1504,g1011,170,[170],170,0,-21,3
203,g1705,400,[400 118],918,518,-21,2
215,g1156,400,[400 258 159  50  49],916,516,-21,2
245,g1637,400,[400 112],912,512,-21,2
333,g1486,400,[400 103],903,503,-21,2
610,g1327,400,[400 226 132  50  44],852,452,-21,2
625,g1485,400,[400 215 126  46  43],830,430,-21,2
659,g1636,400,[400 170 107  44  19],740,340,-21,2
728,g1704,400,[400 110  63  31  16],620,220,-21,2
857,g1166,400,[400 151],551,151,-21,2
1076,g1330,259,[259  25],284,25,-21,2
1341,g1496,221,[221  44  23],288,67,-21,2
1795,g1174,81,[81 26  1],189,108,-21,2
1804,g0850,79,[79 16  2],176,97,-21,2
1829,g0700,75,[75 20],170,95,-21,2
1838,g0563,74,[74 17  1],166,92,-21,2
1872,g1173,66,[66 26 13],105,39,-21,2
1937,g0699,54,[54 20  9],83,29,-21,2
1966,g0849,50,[50 16  9],75,25,-21,2
1995,g0562,48,[48 17  1],66,18,-21,2
969,g1770,331,[331   4],335,4,-21,1
981,g1707,294,[294  12],306,12,-21,1
1030,g1488,272,[272  27],299,27,-21,1
1033,g1639,271,[271  20],291,20,-21,1
1356,g1640,215,[215  20],235,20,-21,1
1417,g1176,197,[197 114  17],328,131,-21,1
1439,g0852,188,[188  91  13],292,104,-21,1
1447,g0565,186,[186  84   4],274,88,-21,1
1453,g0702,185,[185  86  12],283,98,-21,1
1502,g1708,170,[170  23],193,23,-21,1
1535,g1507,161,[161  88  14],263,102,-21,1
1730,g1771,110,[110  12],122,12,-21,1
1806,g1171,79,[79 31 26  9],145,66,-21,1
1831,g0697,75,[75 38 36  8],157,82,-21,1
1847,g0847,71,[71 36 26  9],142,71,-21,1
1868,g0560,66,[66  1],133,67,-21,1
1931,g1502,55,[55 21 12  3],91,36,-21,1
1973,g1505,49,[49 14  1],113,64,-21,1
2054,g1504,40,[40 14  2],56,16,-21,1
396,g1155,400,[400  99],899,499,-22,4
1065,g1164,260,[260 113  88  82  23],566,306,-22,4
1307,g0690,232,[232  92  83  70  13],490,258,-22,4
1320,g0840,228,[228  91  89  74  16],498,270,-22,4
1369,g0553,210,[210  18  11],449,239,-22,4
1374,g0991,210,[210  37  15],262,52,-22,4
1451,g1495,185,[185  80  58  46   7],376,191,-22,4
1618,g1162,140,[140  88  41  14   7],290,150,-22,4
1639,g0838,135,[135  91  38  10   8],282,147,-22,4
1644,g0688,134,[134  92  32  10   2],270,136,-22,4
1740,g1493,107,[107  58  33  11   5],214,107,-22,4
1752,g0552,102,[102  85   6],193,91,-22,4
581,g1154,400,[400 236 150  45  41],872,472,-22,3
918,g0547,400,[400  26],426,26,-22,3
1208,g1157,243,[243  35],278,35,-22,3
1291,g1325,234,[234  47  17],298,64,-22,3
1478,g1172,178,[178],178,0,-22,3
1481,g0698,177,[177],177,0,-22,3
1501,g0848,171,[171],171,0,-22,3
1561,g0561,156,[156  30],186,30,-22,3
1657,g1503,132,[132],132,0,-22,3
83,g1632,400,[400 322 231  73  18],1044,644,-22,2
90,g1474,400,[400 296 196  65  35],992,592,-22,2
99,g0674,400,[400 292 197  57  38],984,584,-22,2
124,g1316,400,[400 279 178  61  40],958,558,-22,2
153,g0819,400,[400 270 170  56  44],940,540,-22,2
316,g0982,400,[400 252 140  60  52],904,504,-22,2
322,g1700,400,[400 104],904,504,-22,2
695,g1703,400,[400 275],675,275,-22,2
697,g0679,400,[400 248],648,248,-22,2
716,g1635,400,[400 233],633,233,-22,2
733,g0829,400,[400 215],615,215,-22,2
761,g1484,400,[400 190],590,190,-22,2
765,g0992,400,[400 186],586,186,-22,2
808,g1326,400,[400 164],564,164,-22,2
1789,g1000,83,[83 20  3],189,106,-22,2
1835,g1334,74,[74 24  1],173,99,-22,2
1902,g1333,60,[60 24  9],93,33,-22,2
1951,g0999,53,[53 20  5],78,25,-22,2
1378,g1002,209,[209 107  13],329,120,-22,1
1418,g1336,196,[196 101  16],313,117,-22,1
1867,g0997,66,[66 38 29  3],136,70,-22,1
1871,g1331,66,[66 25 21  8],120,54,-22,1
29,g0545,400,[400 189  80  36],1105,705,-23,8
277,g0981,400,[400 108],908,508,-23,4
380,g0818,400,[400 100],900,500,-23,4
1243,g0990,240,[240  99  89  78  14],520,280,-23,4
1244,g1324,240,[240  89  79  60  11],479,239,-23,4
1323,g1152,228,[228  46  17],291,63,-23,4
1465,g0828,181,[181  38  11],230,49,-23,4
1578,g0678,152,[152  35   4],191,39,-23,4
1643,g1322,134,[134  79  41   9   8],271,137,-23,4
1661,g0988,130,[130  89  32  14   1],266,136,-23,4
426,g1315,400,[400  97],897,497,-23,3
456,g0673,400,[400  94],894,494,-23,3
588,g0980,400,[400 234 166  34],868,468,-23,3
645,g0817,400,[400 198 147  27  24],796,396,-23,3
676,g0672,400,[400 159 133  13],718,318,-23,3
954,g0546,374,[374  89  80  61],604,230,-23,3
985,g0675,293,[293   7],300,7,-23,3
1014,g0820,278,[278  29],307,29,-23,3
1063,g0983,261,[261  27],288,27,-23,3
1486,g0998,176,[176],176,0,-23,3
1511,g1332,168,[168],168,0,-23,3
131,g1143,400,[400 277 170  72  35],954,554,-23,2
290,g1631,400,[400 107],907,507,-23,2
417,g1473,400,[400  98],898,498,-23,2
631,g1314,400,[400 210 130  49  31],820,420,-23,2
661,g1472,400,[400 167 112  28  27],734,334,-23,2
696,g1630,400,[400 125  82  29  14],650,250,-23,2
802,g1153,400,[400 166],566,166,-23,2
1081,g1317,258,[258  25],283,25,-23,2
1382,g1483,208,[208  39  14],261,53,-23,2
1769,g0687,91,[91 19  1],202,111,-23,2
1781,g0837,86,[86 18  1],191,105,-23,2
1821,g1161,76,[76 20  2],174,98,-23,2
1911,g1160,59,[59 20  7],86,27,-23,2
1981,g0686,49,[49 19  2],70,21,-23,2
2015,g0836,46,[46 18  3],67,21,-23,2
973,g1701,322,[322   9],331,9,-23,1
977,g1633,296,[296  19],315,19,-23,1
1010,g1475,279,[279  23],302,23,-23,1
1353,g1163,216,[216 113  13],342,126,-23,1
1414,g0689,198,[198  83   4],285,87,-23,1
1423,g0839,195,[195  89   8],292,97,-23,1
1517,g1634,167,[167   9],176,9,-23,1
1573,g1494,153,[153  80  11],244,91,-23,1
1679,g1702,125,[125  16],141,16,-23,1
1797,g0684,81,[81  2],164,83,-23,1
1800,g0834,80,[80 47 34  6],167,87,-23,1
1814,g1158,78,[78 40 35  5],158,80,-23,1
1974,g1489,49,[49 23 18  3],93,44,-23,1
2062,g1492,38,[38 10  1],87,49,-23,1
2075,g1491,36,[36 10  3],49,13,-23,1
230,g1142,400,[400 113],913,513,-24,4
1099,g1151,255,[255 102  93  82  13],545,290,-24,4
1267,g0827,237,[237 108  82  77  15],519,282,-24,4
1298,g0677,233,[233  15   6],487,254,-24,4
1399,g1482,203,[203  65  64  58   6],396,193,-24,4
1420,g0978,196,[196  43  14],253,57,-24,4
1638,g0825,135,[135 108  39  10   1],293,158,-24,4
1641,g1149,134,[134  93  39  11   8],285,151,-24,4
1675,g0676,127,[127 115   6],248,121,-24,4
1727,g1480,111,[111  65  28   6   4],214,103,-24,4
643,g1141,400,[400 203 145  45  13],806,406,-24,3
921,g0671,400,[400  24],424,24,-24,3
1121,g1144,252,[252  35],287,35,-24,3
1403,g1312,202,[202  34   9],245,43,-24,3
1449,g0685,186,[186  50],236,50,-24,3
1459,g1159,183,[183],183,0,-24,3
1466,g0835,181,[181],181,0,-24,3
1688,g1490,122,[122],122,0,-24,3
63,g1466,400,[400 340 245  80  15],1080,680,-24,2
92,g1303,400,[400 295 192  74  29],990,590,-24,2
105,g0811,400,[400 290 192  61  37],980,580,-24,2
163,g0969,400,[400 266 168  66  32],932,532,-24,2
272,g1626,400,[400 109],909,509,-24,2
684,g1629,400,[400 297],697,297,-24,2
704,g0816,400,[400 241],641,241,-24,2
706,g1471,400,[400 240],640,240,-24,2
745,g0979,400,[400 202],602,202,-24,2
749,g1313,400,[400 197],597,197,-24,2
1803,g1321,79,[79 21  1],180,101,-24,2
1813,g0987,78,[78 19],175,97,-24,2
1950,g0986,53,[53 19  7],79,26,-24,2
1969,g1320,50,[50 21  2],73,23,-24,2
1393,g0989,205,[205  99  10],314,109,-24,1
1407,g1323,200,[200  89   8],297,97,-24,1
1817,g0984,77,[77 53 45  3],178,101,-24,1
1879,g1318,64,[64 36 25  3],128,64,-24,1
33,g0669,400,[400 191  79  33],1103,703,-25,8
350,g0968,400,[400 102],902,502,-25,4
1217,g1311,242,[242  91  74  57   8],472,230,-25,4
1268,g0977,237,[237  95  91  75  11],509,272,-25,4
1431,g1139,191,[191  31  14],236,45,-25,4
1556,g0815,157,[157  36   5],198,41,-25,4
1652,g1309,133,[133  91  34   5   2],265,132,-25,4
1655,g0975,132,[132  95  26  12   5],270,138,-25,4
206,g1302,400,[400 117],917,517,-25,3
484,g0810,400,[400  91],891,491,-25,3
649,g0967,400,[400 192 141  26  25],784,384,-25,3
669,g0809,400,[400 161 137  14  10],722,322,-25,3
951,g0670,376,[376  90  74  67],607,231,-25,3
987,g0812,292,[292   8],300,8,-25,3
1034,g0970,270,[270  31],301,31,-25,3
1468,g1319,181,[181],181,0,-25,3
1495,g0985,173,[173],173,0,-25,3
115,g1130,400,[400 284 186  74  24],968,568,-25,2
176,g1465,400,[400 125],925,525,-25,2
671,g1301,400,[400 160 113  26  21],720,320,-25,2
741,g1140,400,[400 208],608,208,-25,2
742,g1464,400,[400 103  67  28   8],606,206,-25,2
1015,g1304,277,[277  31],308,31,-25,2
1560,g1470,156,[156  27  10],193,37,-25,2
1805,g0824,79,[79 11  1],170,91,-25,2
1822,g1148,76,[76 14  2],168,92,-25,2
2051,g1147,40,[40 14  6],60,20,-25,2
2074,g0823,36,[36 11  4],51,15,-25,2
959,g1627,340,[340   9],349,9,-25,1
979,g1467,295,[295  18],313,18,-25,1
1332,g1150,225,[225 102  11],338,113,-25,1
1379,g0826,209,[209  82   5],296,87,-25,1
1513,g1481,167,[167  64   6],237,70,-25,1
1751,g1628,103,[103  14],117,14,-25,1
1791,g0821,83,[83  2],168,85,-25,1
1811,g1145,78,[78 52 45  6],181,103,-25,1
1943,g1476,53,[53 34 29],116,63,-25,1
2035,g1479,42,[42 14  1],99,57,-25,1
2086,g1478,34,[34 14],48,14,-25,1
74,g1295,400,[400 334 241  73  20],1068,668,-26,4
1188,g1138,244,[244 107  90  74  14],529,285,-26,4
1297,g0814,233,[233  17   9],492,259,-26,4
1444,g1469,187,[187  80  44],311,124,-26,4
1536,g0965,161,[161  37   4],202,41,-26,4
1554,g1299,158,[158  22  13],193,35,-26,4
1621,g1136,139,[139 107  35  13   2],296,157,-26,4
1660,g0813,131,[131 113   9],253,122,-26,4
1739,g1468,107,[107  80  50],344,237,-26,4
354,g1129,400,[400 102],902,502,-26,3
927,g0808,400,[400  18],418,18,-26,3
1043,g1131,266,[266  21],287,21,-26,3
1477,g1146,178,[178],178,0,-26,3
1487,g0822,175,[175  42],217,42,-26,3
1592,g1477,149,[149],149,0,-26,3
110,g0961,400,[400 287 198  54  35],974,574,-26,2
309,g1460,400,[400 105],905,505,-26,2
666,g1128,400,[400 163 119  23  21],726,326,-26,2
683,g1463,400,[400 298],698,298,-26,2
710,g0966,400,[400 239],639,239,-26,2
713,g1300,400,[400 237],637,237,-26,2
1790,g0974,83,[83  6],172,89,-26,2
1812,g1308,78,[78 20  1],177,99,-26,2
2014,g1307,46,[46 20  3],69,23,-26,2
2076,g0973,36,[36  6  3],45,9,-26,2
1372,g0976,210,[210  91   2],303,93,-26,1
1400,g1310,203,[203  74   8],285,82,-26,1
1773,g0971,90,[90  3],183,93,-26,1
1861,g1305,68,[68 52 44  1],165,97,-26,1
22,g0806,400,[400 197  83  28],1108,708,-27,7
86,g1122,400,[400 320 251  62   7],1040,640,-27,4
1235,g0964,241,[241  15   8],505,264,-27,4
1346,g1298,220,[220 103  48],371,151,-27,4
1559,g1126,156,[156  35   3],194,38,-27,4
1627,g1297,138,[138 103  72],451,313,-27,4
1659,g0963,131,[131 116   7],254,123,-27,4
944,g0807,382,[382  90  83  68],623,241,-27,3
988,g0962,290,[290   6],296,6,-27,3
1000,g1296,284,[284  16],300,16,-27,3
1445,g1306,187,[187],187,0,-27,3
1488,g0972,175,[175  38],213,38,-27,3
289,g1294,400,[400 107],907,507,-27,2
381,g0960,400,[400 100],900,500,-27,2
679,g0959,400,[400 157 139   9],714,314,-27,2
699,g1127,400,[400 243],643,243,-27,2
743,g1293,400,[400 102  77  16   9],604,204,-27,2
1823,g1135,76,[76  8],160,84,-27,2
2080,g1134,35,[35  8  6],49,14,-27,2
965,g1461,334,[334  15],349,15,-27,1
1350,g1137,218,[218  90   2],310,92,-27,1
1754,g1462,102,[102   8],110,8,-27,1
1768,g1132,92,[92  4],188,96,-27,1
1260,g1125,238,[238  13   6],495,257,-28,4
1672,g1124,128,[128 113   9],250,122,-28,4
996,g1123,287,[287   6],293,6,-28,3
1475,g1133,178,[178  39],217,39,-28,3
1,g1120,400,[400 382 313  69],1164,764,-28,2
439,g1290,400,[400  96],896,496,-28,2
670,g1292,400,[400 313   9],722,322,-28,2
905,g1121,400,[400 102],502,102,-28,2
928,g0958,400,[400  18],418,18,-28,2
17,g0956,400,[400 197  87  28],1112,712,-29,5
946,g0957,382,[382  89  75  61],607,225,-29,3
413,g1119,400,[400  98],898,498,-29,2
961,g1291,338,[338],338,0,-29,1
